count,pi 
3915,3.1165937126939913
3916,3.1167694449970162
3917,3.116945107398568
3918,3.117120699940346
3919,3.1172962226640157
3920,3.1174716756112106
3921,3.117027617723028
3922,3.1172030194676204
3923,3.1167593328038126
3924,3.11693468334326
3925,3.1164913673347887
3926,3.1166666666666667
3927,3.1162237207457357
3928,3.1163989688677374
3929,3.11595639246779
3930,3.116131589377725
3931,3.116306716861502
3932,3.11648177496038
3933,3.116656763715587
3934,3.116831683168317
3935,3.1170065333597305
3936,3.117181314330958
3937,3.1173560261230953
3938,3.117530668777206
3939,3.1177052423343223
3940,3.117879746835443
3941,3.1180541823215346
3942,3.118228548833531
3943,3.1184028464123346
3944,3.1185770750988144
3945,3.1181351244567366
3946,3.11830930278491
3947,3.118483412322275
3948,3.1186574531095754
3949,3.118831425187525
3950,3.1190053285968027
3951,3.117333859199369
3952,3.117507886435331
3953,3.1176818450620933
3954,3.117241379310345
3955,3.1174152876280536
3956,3.117589127437463
3957,3.1177628987790467
3958,3.1179366016932466
3959,3.1181102362204722
3960,3.1182838024011024
3961,3.118457300275482
3962,3.1186307298839266
3963,3.118804091266719
3964,3.11897738446411
3965,3.1191506095163195
3966,3.1193237664635345
3967,3.119496855345912
3968,3.1196698762035764
3969,3.119842829076621
3970,3.120015714005107
3971,3.1201885310290653
3972,3.120361280188494
3973,3.120533961523361
3974,3.120094191522763
3975,3.1202668236217384
3976,3.120439387995292
3977,3.1206118846832713
3978,3.12078431372549
3979,3.120956675161733
3980,3.1211289690317523
3981,3.1213011953752696
3982,3.121473354231975
3983,3.1210340775558167
3984,3.121206187585667
3985,3.1213782302270947
3986,3.1203287027978868
3987,3.1198904752591434
3988,3.120062573328119
3989,3.1202346041055717
3990,3.119187182493161
3991,3.119359249853487
3992,3.118313158922296
3993,3.1184852625414794
3994,3.118657298985168
3995,3.118829268292683
3996,3.1190011705033163
3997,3.119173005656329
3998,3.1193447737909517
3999,3.1195164749463835
4000,3.1196881091617934
4001,3.1198596764763202
4002,3.1200311769290723
4003,3.119594857810674
4004,3.1197663096397275
4005,3.11993769470405
4006,3.118894726600506
4007,3.119066147859922
4008,3.1192375024314334
4009,3.119408790353948
4010,3.1195800116663426
4011,3.119751166407465
4012,3.119922254616132
4013,3.120093276331131
4014,3.1202642315912184
4015,3.1204351204351206
4016,3.1206059429015345
4017,3.119565217391304
4018,3.119736076072191
4019,3.119301648884578
4020,3.1194724592707526
4021,3.1196432034128367
4022,3.1198138813493603
4023,3.1193798449612404
4024,3.119550474714203
4025,3.1179090029041627
4026,3.1180797522260937
4027,3.1176470588235294
4028,3.117817759721416
4029,3.117988394584139
4030,3.1181589634500098
4031,3.1183294663573085
4032,3.1184999033442877
4033,3.118670274449169
4034,3.118840579710145
4035,3.1190108191653785
4036,3.119180992853004
4037,3.118146718146718
4038,3.1183169272341247
4039,3.118487070629101
4040,3.11865714836967
4041,3.118827160493827
4042,3.118997107039537
4043,3.1191669880447357
4044,3.1187355435620665
4045,3.1183044315992294
4046,3.1184742824118667
4047,3.1186440677966103
4048,3.1188137877912574
4049,3.1189834424335774
4050,3.119153031761309
4051,3.1187223398114297
4052,3.118891881492882
4053,3.1190613579534525
4054,3.1192307692307693
4055,3.1194001153624304
4056,3.119569396386005
4057,3.1197386123390354
4058,3.1193083573487033
4059,3.118878432878817
4060,3.119047619047619
4061,3.1192167402572473
4062,3.1187871809633467
4063,3.118956254796623
4064,3.1191252637636677
4065,3.1186960690316394
4066,3.117669605212725
4067,3.1178386664111897
4068,3.117410457766711
4069,3.117579471466871
4070,3.1177484204480184
4071,3.11791730474732
4072,3.117489475698431
4073,3.1176583126076145
4074,3.1172308280742014
4075,3.1173996175908223
4076,3.11697247706422
4077,3.11654566297287
4078,3.116714422158548
4079,3.116883116883117
4080,3.117051747183502
4081,3.1166253101736974
4082,3.1161991986262163
4083,3.1163677985501717
4084,3.1159420289855073
4085,3.1161105815061965
4086,3.116279069767442
4087,3.1164474938059845
4088,3.1166158536585367
4089,3.1167841493617834
4090,3.116952380952381
4091,3.117120548466959
4092,3.1172886519421175
4093,3.116863342215455
4094,3.1170313986679354
4095,3.1171993911719937
4096,3.117367319764124
4097,3.1175351844807913
4098,3.117110266159696
4099,3.117278084014446
4100,3.1174458380843784
4101,3.1176135284058524
4102,3.1177811550151975
4103,3.117948717948718
4104,3.116932422171602
4105,3.1171000189789333
4106,3.117267552182163
4107,3.1174350218174918
4108,3.1176024279210925
4109,3.1177697705291108
4110,3.117937049677664
4111,3.1181042654028435
4112,3.1176805002842523
4113,3.1178476695718076
4114,3.1180147755256677
4115,3.118181818181818
4116,3.1183487975762167
4117,3.118515713744794
4118,3.118682566723453
4119,3.1188493565480697
4120,3.1190160832544938
4121,3.119182746878547
4122,3.119349347456024
4123,3.11892607298166
4124,3.119092627599244
4125,3.1192591192591195
4126,3.11883619875307
4127,3.118413597733711
4128,3.1185800604229605
4129,3.117569352708058
4130,3.1165597887589587
4131,3.1161387631975868
4132,3.116305372290292
4133,3.1164719185827363
4134,3.11663840211042
4135,3.1168048229088168
4136,3.1169711810133736
4137,3.1171374764595106
4138,3.117303709282621
4139,3.1174698795180724
4140,3.1176359872012047
4141,3.1178020323673317
4142,3.11796801505174
4143,3.1181339352896913
4144,3.118299793116419
4145,3.1184655885671306
4146,3.118631321677007
4147,3.118796992481203
4148,3.118962601014847
4149,3.1191281473130403
4150,3.1192936314108586
4151,3.1188732394366196
4152,3.119038678182501
4153,3.1186186186186187
4154,3.118784012009758
4155,3.118949343339587
4156,3.119114612643031
4157,3.119279819954989
4158,3.11886014248219
4159,3.119025304592315
4160,3.1191904047976013
4161,3.119355443132846
4162,3.1195204196328215
4163,3.119685334332272
4164,3.1198501872659175
4165,3.1200149784684514
4166,3.1201797079745415
4167,3.1203443758188283
4168,3.1199251637043965
4169,3.1200897867564534
4170,3.120254348232654
4171,3.1204188481675392
4172,3.1205832865956253
4173,3.1201644552420107
4174,3.1203288490284007
4175,3.120493181393611
4176,3.11949215832711
4177,3.119656524173978
4178,3.119820828667413
4179,3.118821115463533
4180,3.1189854531891084
4181,3.119149729628939
4182,3.1193139448173004
4183,3.1194780987884436
4184,3.1184798807749625
4185,3.1186440677966103
4186,3.118808193668529
4187,3.1189722584248742
4188,3.1191362620997767
4189,3.118719761816152
4190,3.1188837209302327
4191,3.119047619047619
4192,3.1192114562023434
4193,3.119375232428412
4194,3.1195389477598066
4195,3.1191228396208883
4196,3.1192865105908583
4197,3.119450120750511
4198,3.1196136701337296
4199,3.1197771587743732
4200,3.1199405867062757
4201,3.119524870081663
4202,3.1196882538504362
4203,3.1192728621777035
4204,3.1194362017804154
4205,3.1195994808084553
4206,3.1197626992955136
4207,3.119925857275255
4208,3.1200889547813193
4209,3.1202519918473226
4210,3.119837006853121
4211,3.12
4212,3.120162932790224
4213,3.120325805257312
4214,3.1204886174347584
4215,3.1200740055504164
4216,3.120236773954865
4217,3.1203994821527647
4218,3.1199852098354595
4219,3.120147874306839
4220,3.1197339246119733
4221,3.119896545353778
4222,3.1200591060214258
4223,3.1179184351356337
4224,3.1180811808118083
4225,3.1182438664453054
4226,3.1184064920693473
4227,3.117994100294985
4228,3.11815668202765
4229,3.1183192038333947
4230,3.1184816657453474
4231,3.1186440677966103
4232,3.1188064100202615
4233,3.1189686924493554
4234,3.1191309151169215
4235,3.1187189398122586
4236,3.1188811188811187
4237,3.119043238270469
4238,3.1186315983078905
4239,3.1187936741449063
4240,3.118955690384262
4241,3.1191176470588236
4242,3.1187063579566336
4243,3.118868271173985
4244,3.119030124908156
4245,3.118619170033052
4246,3.1187809803561595
4247,3.118942731277533
4248,3.119104422829877
4249,3.1192660550458715
4250,3.119427627958173
4251,3.119589141599413
4252,3.119178584525119
4253,3.119340054995417
4254,3.11950146627566
4255,3.119662818398387
4256,3.119824111396116
4257,3.119985345301337
4258,3.12014652014652
4259,3.1203076359641093
4260,3.1204686927865253
4261,3.1206296906461652
4262,3.1207906295754024
4263,3.1209515096065874
4264,3.1211123307720454
4265,3.120702267739576
4266,3.1208630462607423
4267,3.121023765996344
4268,3.1211844269786146
4269,3.121345029239766
4270,3.1215055728119863
4271,3.1216660577274387
4272,3.121256391526662
4273,3.12141683403323
4274,3.1210074831173573
4275,3.1211678832116787
4276,3.1207588471360816
4277,3.120919204814882
4278,3.12107950401167
4279,3.121239744758432
4280,3.121399927087131
4281,3.121560051029707
4282,3.121720116618076
4283,3.121880123884132
4284,3.122040072859745
4285,3.122199963576762
4286,3.121791370835609
4287,3.1219512195121952
4288,3.122111010009099
4289,3.1222707423580784
4290,3.121294780869249
4291,3.1214545454545455
4292,3.12161425195419
4293,3.121773900399855
4294,3.1219334908231873
4295,3.122093023255814
4296,3.1216854340719213
4297,3.1218449246413655
4298,3.122004357298475
4299,3.1221637320747866
4300,3.122323049001815
4301,3.1224823081110507
4302,3.1226415094339623
4303,3.1228006530019954
4304,3.122959738846572
4305,3.1231187669990934
4306,3.1232777374909353
4307,3.1234366503534527
4308,3.1235955056179776
4309,3.1226227132765803
4310,3.12278160086925
4311,3.122940430925222
4312,3.1230992034757423
4313,3.1232579185520364
4314,3.123416576185306
4315,3.122445288478929
4316,3.1226039783001807
4317,3.1227626107394686
4318,3.122356768480029
4319,3.1225153595952295
4320,3.122673893405601
4321,3.121704586493319
4322,3.1212996389891696
4323,3.121458220537809
4324,3.121616744857452
4325,3.1217752119790725
4326,3.120807789397764
4327,3.1209662880836486
4328,3.1211247296323
4329,3.121283114074608
4330,3.120879120879121
4331,3.121037463976945
4332,3.120633777457688
4333,3.120792079207921
4334,3.120950323974082
4335,3.1211085117869355
4336,3.121266642677222
4337,3.1214247166756612
4338,3.1215827338129496
4339,3.1217406941197625
4340,3.121898597626753
4341,3.1192528735632186
4342,3.118850987432675
4343,3.11900915455035
4344,3.119167264895908
4345,3.1193253184999103
4346,3.1189237668161436
4347,3.1179634277518824
4348,3.118121527155404
4349,3.118279569892473
4350,3.1184375559935495
4351,3.118595485489072
4352,3.118753358409457
4353,3.1189111747851004
4354,3.1185105621195848
4355,3.1186683372113837
4356,3.11882605583393
4357,3.1189837180175344
4358,3.1191413237924865
4359,3.1192988731890536
4360,3.119456366237482
4361,3.119613802967996
4362,3.1197711834107973
4363,3.119928507596068
4364,3.119528318742183
4365,3.1196856020007147
4366,3.119842829076621
4367,3.12
4368,3.1201571148009286
4369,3.120314173509461
4370,3.1204711761556307
4371,3.1206281227694506
4372,3.12078501338091
4373,3.1209418480199784
4374,3.1210986267166043
4375,3.1212553495007134
4376,3.1214120164022106
4377,3.1215686274509804
4378,3.121725182676885
4379,3.121881682109765
4380,3.1220381257794405
4381,3.1221945137157108
4382,3.1223508459483527
4383,3.1225071225071224
4384,3.1226633434217552
4385,3.1228195087219652
4386,3.122975618437444
4387,3.123131672597865
4388,3.1232876712328768
4389,3.1234436143721096
4390,3.1235995020451717
4391,3.1232
4392,3.1228007819441976
4393,3.122956645344705
4394,3.1225577264653643
4395,3.1227135499911207
4396,3.1228693181818183
4397,3.123025031066927
4398,3.1231806886758964
4399,3.1233362910381546
4400,3.1229377328366152
4401,3.1230932954948565
4402,3.123248802979252
4403,3.123404255319149
4404,3.123559652543875
4405,3.1237149946827367
4406,3.123316796598157
4407,3.1234720992028344
4408,3.1225212464589234
4409,3.1226765799256504
4410,3.1228318584070798
4411,3.1229870819324015
4412,3.1231422505307855
4413,3.1232973642313815
4414,3.12290008841733
4415,3.1225030935124622
4416,3.12265818310357
4417,3.122813217883018
4418,3.1229681978798585
4419,3.123123123123123
4420,3.1232779936418225
4421,3.1234328094649477
4422,3.123587570621469
4423,3.1237422771403356
4424,3.1238969290504763
4425,3.1240515263808013
4426,3.123654965602399
4427,3.123809523809524
4428,3.123964027508376
4429,3.1241184767277854
4430,3.124272871496563
4431,3.124427211843497
4432,3.1245814977973567
4433,3.123635082775625
4434,3.123789399542173
4435,3.123393768702693
4436,3.1229984163294033
4437,3.123152709359606
4438,3.1233069481090587
4439,3.122911904343239
4440,3.123066104078762
4441,3.1232202496045
4442,3.1233743409490335
4443,3.123528378140924
4444,3.123682361208714
4445,3.123836290180924
4446,3.123441615452151
4447,3.1235955056179776
4448,3.1237493417588205
4449,3.123903123903124
4450,3.124056852079312
4451,3.1236625153481845
4452,3.123816204840407
4453,3.123969840434859
4454,3.1230283911671926
4455,3.1231820571228317
4456,3.12333566923616
4457,3.1229422066549914
4458,3.1230957800735424
4459,3.123249299719888
4460,3.1228561428071404
4461,3.1230096237970253
4462,3.1231630510846746
4463,3.1222241650638223
4464,3.1223776223776225
4465,3.1219853198182452
4466,3.1221387384239034
4467,3.122292103424179
4468,3.1219001047851904
4469,3.1220534311157673
4470,3.1222067039106145
4471,3.1223599231977657
4472,3.121968242889548
4473,3.1221214235868806
4474,3.1222745508459795
4475,3.122427624694803
4476,3.1225806451612903
4477,3.122733612273361
4478,3.122886526058916
4479,3.123039386545835
4480,3.1231921937619793
4481,3.122800905765546
4482,3.1229536746778126
4483,3.123106390388299
4484,3.1216286758308684
4485,3.1217814892136397
4486,3.1219342494346844
4487,3.122086956521739
4488,3.1222396105025214
4489,3.122392211404729
4490,3.1225447592560402
4491,3.1226972540841156
4492,3.122849695916594
4493,3.123002084781098
4494,3.1231544207052284
4495,3.123306703716568
4496,3.123458933842681
4497,3.123611111111111
4498,3.123763235549384
4499,3.123373243102551
4500,3.1235253296321996
4501,3.1225940697069534
4502,3.122746185852982
4503,3.122898249263304
4504,3.123050259965338
4505,3.123202217986484
4506,3.1233541233541233
4507,3.1235059760956174
4508,3.1236577762383098
4509,3.123809523809524
4510,3.1239612188365653
4511,3.123031666378266
4512,3.1231833910034603
4513,3.1233350631378656
4514,3.122946567525506
4515,3.123098201936376
4516,3.1232497839239413
4517,3.123401313515382
4518,3.1235527907378606
4519,3.1237042156185213
4520,3.1238555881844876
4521,3.124006908462867
4522,3.124158176480746
4523,3.123770067322631
4524,3.1239212978943733
4525,3.124072476272649
4526,3.1231459123835807
4527,3.1227586206896554
4528,3.1229098431304947
4529,3.1230610134436403
4530,3.12321213165604
4531,3.1233631977946246
4532,3.123514211886305
4533,3.1236651739579746
4534,3.1238160840365077
4535,3.12396694214876
4536,3.12411774832157
4537,3.1242685025817556
4538,3.124419204956118
4539,3.1240323413039737
4540,3.1241830065359477
4541,3.124333619948409
4542,3.124484181568088
4543,3.124634691421695
4544,3.124785149535923
4545,3.124935555937446
4546,3.1245490465555745
4547,3.1246994160082444
4548,3.124849733814185
4549,3.125
4550,3.1251502145922747
4551,3.1253003776175765
4552,3.125450489102454
4553,3.1256005490734386
4554,3.1246784428056937
4555,3.123757284881728
4556,3.1239074550128536
4557,3.124057573680603
4558,3.124207640911427
4559,3.1243576567317572
4560,3.124507621168008
4561,3.1246575342465754
4562,3.1248073959938365
4563,3.1244223857607394
4564,3.1245722108145104
4565,3.1247219846022243
4566,3.1238030095759233
4567,3.123952812446572
4568,3.124102564102564
4569,3.124252264570159
4570,3.1238681018281222
4571,3.124017765630338
4572,3.1241673783091377
4573,3.1243169398907105
4574,3.124466450401229
4575,3.124615909866849
4576,3.1247653183137056
4577,3.124914675767918
4578,3.125063982255588
4579,3.1252132378027975
4580,3.1248294679399726
4581,3.1239134140105675
4582,3.1240627130197685
4583,3.1242119611518144
4584,3.1243611584327087
4585,3.124510304888435
4586,3.1246594005449593
4587,3.124808445428231
4588,3.1249574395641813
4589,3.1251063829787236
4590,3.1252552756977536
4591,3.12540411774715
4592,3.125552909152773
4593,3.125701649940466
4594,3.1258503401360542
4595,3.1259989797653462
4596,3.1261475688541314
4597,3.1262961074281828
4598,3.1264445955132563
4599,3.126593033135089
4600,3.126741420319402
4601,3.1268897570918974
4602,3.1270380434782608
4603,3.1261245968426414
4604,3.1262729124236253
4605,3.12642117766842
4606,3.1265693926026468
4607,3.1267175572519084
4608,3.126865671641791
4609,3.1270137357978633
4610,3.1271617497456763
4611,3.126779661016949
4612,3.1269276393831555
4613,3.127075567604202
4614,3.126164267569856
4615,3.1263122248560786
4616,3.126460132046724
4617,3.1266079891672307
4618,3.1267557962430192
4619,3.1269035532994924
4620,3.1265223274695533
4621,3.1256128486897716
4622,3.125760649087221
4623,3.125908399526787
4624,3.12552796080419
4625,3.1256756756756756
4626,3.1252955082742315
4627,3.1254431875738646
4628,3.1250632911392406
4629,3.1252109348633144
4630,3.124831309041835
4631,3.1249789171867093
4632,3.125126475548061
4633,3.125273984151071
4634,3.1254214430209037
4635,3.125568852182707
4636,3.125189553496209
4637,3.124810510358767
4638,3.12495789828225
4639,3.1251052365718133
4640,3.125252525252525
4641,3.124873779872097
4642,3.1250210331482418
4643,3.1251682368775238
4644,3.1247897746384123
4645,3.124936942996469
4646,3.124558749369642
4647,3.1236559139784945
4648,3.123803124475055
4649,3.123425692695214
4650,3.1230485143528623
4651,3.123195703256126
4652,3.123342842758852
4653,3.123489932885906
4654,3.1236369736621374
4655,3.1237839651123784
4656,3.1239309072614456
4657,3.1235540653813914
4658,3.123700972175662
4659,3.123324396782842
4660,3.123471268219132
4661,3.1236180904522612
4662,3.1237648635069504
4663,3.1239115874079038
4664,3.123535319718781
4665,3.123682008368201
4666,3.1238286479250337
4667,3.12397523841392
4668,3.1241217798594847
4669,3.1242682722863355
4670,3.1244147157190634
4671,3.1245611101822437
4672,3.1247074557004346
4673,3.1248537522981783
4674,3.125
4675,3.1251461988304094
4676,3.125292348813899
4677,3.1254384499749457
4678,3.1255845023380093
4679,3.125730505927534
4680,3.124833110814419
4681,3.1249791423327213
4682,3.125125125125125
4683,3.1252710592160136
4684,3.125416944629753
4685,3.12452075345891
4686,3.1246666666666667
4687,3.1248125312447925
4688,3.124958347217594
4689,3.125104114609362
4690,3.1252498334443706
4691,3.1253955037468777
4692,3.1255411255411256
4693,3.1256866988513403
4694,3.125832223701731
4695,3.125977700116492
4696,3.1261231281198003
4697,3.126268507735818
4698,3.126413838988689
4699,3.126039241769205
4700,3.1261845386533667
4701,3.1263297872340425
4702,3.1259554669325356
4703,3.126100681176275
4704,3.125726623484471
4705,3.1258718033875788
4706,3.126016935082185
4707,3.1261620185922974
4708,3.1257882509127115
4709,3.125933300149328
4710,3.126078301260783
4711,3.1262232542710233
4712,3.1253315649867375
4713,3.1249585681140206
4714,3.124068245817459
4715,3.1242133156674394
4716,3.123841059602649
4717,3.1239860950173814
4718,3.1236140989574714
4719,3.1237590999338187
4720,3.123904052936311
4721,3.124048957988753
4722,3.124193815114933
4723,3.124338624338624
4724,3.12396694214876
4725,3.1235955056179776
4726,3.122708505367465
4727,3.1228533685601056
4728,3.122998183919432
4729,3.1231429514691316
4730,3.1232876712328768
4731,3.1234323432343234
4732,3.1235769674971126
4733,3.12372154404487
4734,3.123866072901204
4735,3.12401055408971
4736,3.1236399604352125
4737,3.12378440745014
4738,3.1239288068556363
4739,3.124073158675235
4740,3.123702849612914
4741,3.123332784455788
4742,3.12347711557458
4743,3.1236213991769546
4744,3.1232516044100707
4745,3.123395853899309
4746,3.1235400559302517
4747,3.123684210526316
4748,3.123828317710903
4749,3.123972377507399
4750,3.1241163899391746
4751,3.1242603550295858
4752,3.123890897140979
4753,3.124034828322655
4754,3.124178712220762
4755,3.1243225488585975
4756,3.1244663382594418
4757,3.124097176625082
4758,3.1242409322172984
4759,3.1233595800524934
4760,3.1235033623093327
4761,3.1236470974089867
4762,3.1237907853746516
4763,3.1239344262295083
4764,3.124078019996722
4765,3.123197903014417
4766,3.1233415233415234
4767,3.1234850966262693
4768,3.1236286228917636
4769,3.1237721021611002
4770,3.123915534457358
4771,3.1240589198036006
4772,3.124202258222877
4773,3.1243455497382198
4774,3.1244887943726485
4775,3.124631992149166
4776,3.12477514309076
4777,3.1249182472204056
4778,3.125061304561059
4779,3.125204315135665
4780,3.1248366013071895
4781,3.124979578500245
4782,3.125122508983992
4783,3.1252653927813165
4784,3.125408229915088
4785,3.1255510204081633
4786,3.1256937642833824
4787,3.1248164464023493
4788,3.1249592169657423
4789,3.1245923026744946
4790,3.124735039947823
4791,3.1248777306814475
4792,3.1250203748981256
4793,3.1251629726205996
4794,3.1247963506028023
4795,3.12442996742671
4796,3.12457254518808
4797,3.1247150765223055
4798,3.124857561452059
4799,3.125
4800,3.1251423921887715
4801,3.1252847380410023
4802,3.125427037579307
4803,3.125060985526102
4804,3.1246951715168265
4805,3.1243295953193564
4806,3.124471888202795
4807,3.1246141348497156
4808,3.124756335282651
4809,3.1243910360506657
4810,3.1245332034421174
4811,3.1246753246753247
4812,3.124817399772764
4813,3.124959428756897
4814,3.1245944192083064
4815,3.124736415247364
4816,3.1248783652286733
4817,3.124513618677043
4818,3.1236428455679794
4819,3.123784834737524
4820,3.1239267779037747
4821,3.124068675089083
4822,3.1242105263157893
4823,3.1243523316062176
4824,3.1244940909826777
4825,3.124635804467465
4826,3.124777472082861
4827,3.1244135253195275
4828,3.124049814006146
4829,3.1241914618369986
4830,3.1243330638641877
4831,3.123969613706158
4832,3.1236063984488607
4833,3.1237479806138935
4834,3.1233850129198966
4835,3.123526562247699
4836,3.123668065870197
4837,3.123809523809524
4838,3.12344682911086
4839,3.1230843684465235
4840,3.1232258064516127
4841,3.123367198838897
4842,3.123508545630442
4843,3.1236498468482994
4844,3.123791102514507
4845,3.1239323126510876
4846,3.123067010309278
4847,3.123208246094379
4848,3.123349436392915
4849,3.1234905812268554
4850,3.1236316806181583
4851,3.1237727345887656
4852,3.123913743160605
4853,3.1240547063555915
4854,3.1241956241956244
4855,3.1243364967025897
4856,3.1244773238983594
4857,3.124618105804792
4858,3.12475884244373
4859,3.1248995338370036
4860,3.1250401800064287
4861,3.1236749116607774
4862,3.1238156415609444
4863,3.123956326268465
4864,3.1220920904861225
4865,3.12223291626564
4866,3.122373696872494
4867,3.1225144323284155
4868,3.1226551226551225
4869,3.122795767874319
4870,3.1224358974358974
4871,3.1225765101746514
4872,3.1227170778596602
4873,3.122857600512574
4874,3.1229980781550286
4875,3.123138510808647
4876,3.1227789338882666
4877,3.12291933418694
4878,3.123059689550328
4879,3.1227003679411296
4880,3.1228406909788866
4881,3.122980969134815
4882,3.1226219024780177
4883,3.122762148337596
4884,3.122902349368707
4885,3.1230425055928412
4886,3.1231826170314747
4887,3.122823830059096
4888,3.122963909294155
4889,3.1231039437969024
4890,3.123243933588761
4891,3.123383878691141
4892,3.123523779125439
4893,3.1236636349130364
4894,3.123803446075303
4895,3.123943212633594
4896,3.1240829346092505
4897,3.1242226120236007
4898,3.1243622448979593
4899,3.1245018332536265
4900,3.12464137711189
4901,3.124780876494024
4902,3.1249203314212872
4903,3.1250597419149275
4904,3.125199107996177
4905,3.1253384296862556
4906,3.1254777070063695
4907,3.1256169399777107
4908,3.1257561286214584
4909,3.1258952729587777
4910,3.126034373010821
4911,3.1261734287987273
4912,3.1263124403436207
4913,3.1264514076666137
4914,3.126590330788804
4915,3.126232114467409
4916,3.1263710061993324
4917,3.126509853782581
4918,3.126648657238201
4919,3.126787416587226
4920,3.126926131850675
4921,3.126568207082738
4922,3.126706891076532
4923,3.1268455310366723
4924,3.126984126984127
4925,3.127122678939851
4926,3.1257731958762887
4927,3.1259118300031714
4928,3.125554850982879
4929,3.1256934537961643
4930,3.1258320126782886
4931,3.125970527650135
4932,3.126108998732573
4933,3.125752296484004
4934,3.125890736342043
4935,3.1260291323622544
4936,3.126167484565458
4937,3.1258110460515907
4938,3.1259493670886074
4939,3.12608764436007
4940,3.126225877886745
4941,3.126364067689388
4942,3.1265022137887413
4943,3.1266403162055334
4944,3.126284178915758
4945,3.1264222503160557
4946,3.1265602780850057
4947,3.125710675931775
4948,3.1258487288804675
4949,3.12598673823808
4950,3.1261247040252567
4951,3.1262626262626263
4952,3.1264005049708063
4953,3.1265383401704008
4954,3.126676131882
4955,3.126813880126183
4956,3.1269515849235137
4957,3.127089246294544
4958,3.1272268642598138
4959,3.1273644388398485
4960,3.127009139615506
4961,3.127146683472507
4962,3.127284183994959
4963,3.1274216412033393
4964,3.1275590551181103
4965,3.1272040302267
4966,3.1273414135054307
4967,3.1274787535410766
4968,3.1276160503540518
4969,3.1277533039647576
4970,3.1269067463437645
4971,3.1265524288633864
4972,3.1266897202137693
4973,3.1268269684111267
4974,3.1269641734758014
4975,3.1271013354281227
4976,3.127238454288407
4977,3.1268844221105527
4978,3.1270215104411996
4979,3.1271585557299844
4980,3.1268047708725675
4981,3.1269417856582455
4982,3.1270787574521495
4983,3.1272156862745097
4984,3.1273525721455457
4985,3.1274894150854635
4986,3.1271359147201756
4987,3.1272727272727274
4988,3.1269194609840176
4989,3.1270562431458564
4990,3.1271929824561404
4991,3.127329678935004
4992,3.1274663326025682
4993,3.1276029434789416
4994,3.1277395115842204
4995,3.127876036938488
4996,3.1280125195618154
4997,3.128148959474261
4998,3.1282853566958697
4999,3.128421711246676
5000,3.1285580231467
5001,3.128205128205128
5002,3.1283414100359543
5003,3.1284776492653954
5004,3.128613845913424
5005,3.1282612091860647
5006,3.128397375820056
5007,3.1285334999219114
5008,3.1286695815115553
5009,3.1283172026225414
5010,3.1284532542531607
5011,3.128101107817132
5012,3.127749181094993
5013,3.12788521522146
5014,3.1280212069234365
5015,3.127669524551832
5016,3.127318061399408
5017,3.1274540355250857
5018,3.127589967284624
5019,3.127725856697819
5020,3.127861703784457
5021,3.1279975085643104
5022,3.127646326276463
5023,3.1277821011673153
5024,3.1279178338001867
5025,3.128053524194803
5026,3.1281891723708775
5027,3.12832477834811
5028,3.1284603421461896
5029,3.1285958637847924
5030,3.128731343283582
5031,3.1283804787068696
5032,3.1285159285159283
5033,3.1276794035414723
5034,3.1278148780866593
5035,3.1279503105590063
5036,3.128085700978109
5037,3.128221049363552
5038,3.128356355734906
5039,3.1284916201117317
5040,3.1286268425135764
5041,3.1287620229599753
5042,3.1288971614704515
5043,3.129032258064516
5044,3.1281971787319796
5045,3.1283323000619965
5046,3.1279826464208242
5047,3.1281177381874516
5048,3.1272839888510373
5049,3.1274191051246323
5050,3.1275541795665633
5051,3.1267213368404767
5052,3.1268564356435644
5053,3.1269914926527456
5054,3.127126507887411
5055,3.12726148136694
5056,3.1273964131106986
5057,3.127531303138043
5058,3.1276661514683153
5059,3.127800958120847
5060,3.1279357231149567
5061,3.1280704464699522
5062,3.128205128205128
5063,3.1283397683397682
5064,3.128474366893144
5065,3.1286089238845145
5066,3.12826053403303
5067,3.128395061728395
5068,3.1285295479092734
5069,3.128181397501157
5070,3.1283158544108574
5071,3.128450269853508
5072,3.1285846438482885
5073,3.1287189764143672
5074,3.1288532675709
5075,3.1285053929121727
5076,3.1276759587247804
5077,3.126847290640394
5078,3.126500461680517
5079,3.1266348669026005
5080,3.1267692307692307
5081,3.1269035532994924
5082,3.126556973704444
5083,3.126691266912669
5084,3.126825518831668
5085,3.1269597294804794
5086,3.1266133988936695
5087,3.1267475802734674
5088,3.1268817204301076
5089,3.127015819382583
5090,3.1271498771498774
5091,3.1272838937509597
5092,3.12741786920479
5093,3.1275518035303147
5094,3.1276856967464703
5095,3.1278195488721803
5096,3.127953359926358
5097,3.128087129927903
5098,3.1282208588957054
5099,3.1283545468486427
5100,3.1284881938055813
5101,3.1286217997853747
5102,3.128755364806867
5103,3.128888888888889
5104,3.128542975333231
5105,3.1281972737019452
5106,3.1283307810107197
5107,3.1284642474353084
5108,3.1285976729944887
5109,3.1282522191613102
5110,3.127906976744186
5111,3.128040385497935
5112,3.1281737534414193
5113,3.128307080593363
5114,3.1270059605685465
5115,3.1271393643031784
5116,3.1272727272727274
5117,3.1274060494958755
5118,3.127061698228467
5119,3.127194991601771
5120,3.127328244274809
5121,3.126984126984127
5122,3.126640219713152
5123,3.1267734553775743
5124,3.126906650396583
5125,3.1270398047887755
5126,3.1271729185727355
5127,3.1273059917670376
